Max_Amplitude,Mean,Median,STD,Kurtosis,Skewness,IQR,First_Percentile,Second_Percentile,Third_Percentile,Zero_Crossing_Rate,RMS,Waveform_Factor,Pulse_Factor,Margin_Factor,Dominant_Freq,Spectral_Centroid,Spectral_Bandwidth,Spectral_Flatness,Spectral_Rolloff,Spectral_Kurtosis,Entropy,Sample_Entropy,Approximate_Entropy,Hjorth_Activity,Hjorth_Mobility,Hjorth_Complexity,Envelope_Mean,Envelope_STD,Envelope_Max,Envelope_Energy_Ratio,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Label
50000.0,-3.0809472,-88.73941,7255.3086,11.101742607613424,0.3336541154010659,2878.0658569335938,-1442.5026550292969,-88.73941040039062,1435.5632019042969,0.1704375,7255.309,1.9677089826371605,13.560476613673542,6.891505163278534,102.0,323.422555047711,370.56538672853287,0.015748639,570.556640625,8.740652469332721,3.0842548387697786,0.38682035127690234,0.7278247085492917,52639500.0,0.2792158364003801,2.7193622376509907,5794.4937,8467.754,52182.65,0.8248070828772633,1005.2295,113.74876,32.790855,11.190966,2.8283591,0.78478754,-3.6354003,-6.116621,-14.432062,-8.585091,-12.8770275,-10.807471,-13.538193,high-quality
39605.875,-3.5197608,50.628185,6879.135,13.899289918400054,-1.3104689369282962,2390.0985412597656,-1172.9165649414062,50.6281852722168,1217.1819763183594,0.215375,6879.1353,2.174914886980516,15.808054404407237,7.268355418889022,131.0,380.1379742410893,366.1784333306691,0.02605557,646.42333984375,8.138898958535037,2.9035593811954326,0.35096487584982855,0.6655260300733925,47322496.0,0.37439434418141515,2.083589026674285,4948.934,8375.742,55834.875,0.7301036378316798,1023.7212,116.35543,21.38796,-6.986285,-8.398687,-4.7333517,-10.476025,-14.956047,-14.339127,-3.0682554,-5.1799154,-12.330871,-16.135971,high-quality
48872.09,-11.157728,-121.61136,7536.108,10.624619406236862,0.209324454570719,2678.8681640625,-1490.9013977050781,-121.61135482788086,1187.9667663574219,0.0843125,7536.1167,2.020108724070346,13.402849270366032,6.634716790569787,140.5,234.5465440847201,243.8299547878001,0.0026460125,343.07861328125,19.4602556352254,3.0317979260091352,0.560839364486091,0.8332492830849039,56792924.0,0.26023674585411893,1.675967780038247,5846.272,8911.065,54978.312,0.8106364910186645,929.557,157.3941,49.02962,21.632622,-5.1380444,-4.4285326,-9.143195,-4.5014467,-9.239706,0.07280946,-3.6655958,0.92253554,-6.7522526,high-quality
50000.0,-1.0443066,-90.21489,9758.133,2.1140423733301663,0.06829285214260619,10420.711669921875,-5238.668701171875,-90.21488952636719,5182.04296875,0.0875625,9758.133,1.357649571604425,6.956502835590121,5.123931079924518,73.75,292.4187044194119,331.62044254107707,0.01063847,534.912109375,9.508858826359733,3.8882907372734725,1.6897983780816719,1.57455127772283,95221150.0,0.2463783263161837,2.937892655477242,11316.094,7898.6304,62201.523,0.6382493292162136,1018.4701,133.65828,21.619606,15.785052,5.407776,2.882913,-1.2371794,0.7567258,-5.1357,-1.4327209,-8.565414,-4.0540895,-9.839434,high-quality
44311.902,-20.125196,220.80084,7802.6025,6.576244001045977,-0.29190443292749235,5818.860412597656,-2763.811279296875,220.80084228515625,3055.0491333007812,0.1334375,7802.629,1.595297821071254,10.222822591200007,6.408096630092121,251.75,319.45224492553234,267.33697147596405,0.00929158,498.53515625,12.28310078566526,3.53661935501159,1.451994923441702,1.4798547262728725,60880610.0,0.38918153678785383,1.520878795954379,7743.178,7861.6055,52393.8,0.6144480174040842,995.3555,160.7002,10.504604,1.7548256,-10.411175,-12.444853,-16.139694,-8.621086,-11.243008,-5.149521,-6.892826,-2.5105991,-2.7258463,high-quality
50000.0,-8.071364,-8.338691,5959.6016,16.448357560599252,-0.5116569747941088,2303.569366455078,-1156.0664978027344,-8.338690757751465,1147.5028686523438,0.177875,5959.607,2.071545197025732,17.37988109038387,8.389815059472236,138.0,342.5545962764735,283.49634623107545,0.012051521,546.875,11.15189672854308,2.840661902013363,0.2614666545246954,0.6104014885782862,35516852.0,0.40369402193255527,1.6385706937364053,4523.956,7111.0894,50438.0,0.6914266312409112,981.0133,153.5924,9.848974,-15.829657,-10.366329,-8.709335,-9.69997,-3.3810859,-10.690983,-12.202468,-16.048512,-11.993717,-11.95024,high-quality
50000.0,-37.418655,-61.944138,13016.58,1.0373284146682042,0.19250462747424332,15084.356689453125,-8007.302490234375,-61.944135665893555,7077.05419921875,0.0259375,13016.633,1.3225542132810755,5.080247066703048,3.841239183760681,33.0,129.77902109276687,192.0071689346921,0.0005604971,209.41162109375,29.821070869126245,4.250782243372529,1.0551416753654992,1.1527320433577772,169431360.0,0.10944472494140439,2.9486039138865285,15083.601,10552.21,82318.875,0.7968664073905181,894.556,179.53792,50.033493,45.53129,13.227421,14.740942,11.183863,11.232075,3.768383,6.9180365,2.5189066,7.279089,0.013138562,high-quality
30467.826,-98.67577,43.514374,6043.1606,8.93407098837619,-0.7677640034624004,3764.5980834960938,-1858.5696716308594,43.51437187194824,1906.0284118652344,0.1278125,6043.9663,1.7081919303874875,14.131381969805625,8.272713222922235,175.5,327.6690410409437,303.8719200643087,0.012575572,564.39208984375,9.659676936630039,3.3378244963458936,0.9311033994228913,1.138850553524926,36519790.0,0.33765909255221227,1.992507981030667,5609.446,6448.5225,56362.188,0.7365108623090638,985.20123,145.69467,7.649212,5.1237116,-7.3900967,-2.1432362,-3.611895,-9.832042,-11.168215,-9.068922,-13.286252,-10.312149,-11.053072,high-quality
34152.105,-7.7483377,37.163948,6562.2754,8.571613428487616,-0.6025941298662569,3918.1947021484375,-1967.7200927734375,37.163949966430664,1950.474609375,0.1315,6562.28,1.7158063366701184,13.073248877251768,7.619303296561514,175.5,307.73210679754135,289.483131166529,0.009526352,490.90576171875,12.557667995946202,3.361937753386986,0.8892201240249047,1.112181135907007,43063460.0,0.34147711435177086,1.7399454726690788,6031.9707,7052.824,50109.363,0.6605337488892137,979.0423,149.26033,27.634573,-1.3016917,-10.087339,-8.249039,-9.45797,-5.967655,-9.278051,-9.6621275,-9.955024,-6.0272636,-8.512812,high-quality
46842.87,4.633017,33.76786,6403.863,13.585501981466454,-0.25351715540755626,4370.81787109375,-2112.4652709960938,33.767860412597656,2258.3526000976562,0.1291875,6403.8643,1.7385909687778156,13.574545764745036,7.807785734839972,180.5,310.09752751013974,260.74179367101453,0.0074175633,508.11767578125,12.134739400666305,3.2027839695993223,1.144107176578834,1.2692672835703762,41009460.0,0.35687803327953316,1.6842130445406633,5773.799,6977.2627,59187.516,0.6602330746929554,967.5973,165.87354,7.8127427,-3.2327065,-8.69278,-6.4247723,-11.6861515,-9.253429,-11.5509815,-11.206317,-13.0093,-11.689581,-12.544147,high-quality
48206.703,-5.256929,47.135353,6476.728,27.064157747730253,-0.4332667289493813,2522.058807373047,-1215.0346984863281,47.135353088378906,1307.0241088867188,0.113125,6476.7295,2.157115043603044,16.652811007508078,7.719945701038167,129.5,359.1241278647957,335.63948721303603,0.022611085,638.12255859375,7.995079612017066,2.876924711001013,0.6324119837816089,1.1735772268979665,41948004.0,0.3811062688447432,1.9713859012054227,4718.768,7850.431,74166.71,0.62520365411024,988.8614,136.51454,5.271476,6.981189,2.5405965,-3.6352196,-5.538109,-0.8476105,-10.061983,-9.048393,-15.375744,-9.951557,-3.7283442,high-quality
42685.996,17.97292,-43.130478,6551.54,11.838701996082722,0.3496816390281085,3799.6775512695312,-2031.2026977539062,-43.13047981262207,1768.474853515625,0.1826875,6551.565,1.780804373119627,13.590679395275819,7.631764387161494,131.75,420.693825052084,456.63239871468147,0.048314072,860.41259765625,5.266261483252654,3.2056349606108823,0.9691389684944788,1.1753153702946646,42922676.0,0.3708527887023916,2.843608563743277,5781.6777,7240.012,62413.06,0.6499960122362316,1043.1941,90.960236,34.137154,13.11503,1.9679933,1.5638473,-5.160865,-5.438814,-7.2982197,-6.4455767,-11.54907,-4.5515165,-0.55775994,high-quality
50000.0,0.64410985,164.56546,6481.091,14.28770659587882,-0.6014762962536592,3584.2588500976562,-1711.9783325195312,164.56546783447266,1872.280517578125,0.095625,6481.0903,1.8235536239171457,14.068262672598967,7.714751290054834,74.0,288.94920077887446,240.48166288258253,0.004031429,463.9892578125,10.729082262979494,3.109075288692187,0.8408813693512635,1.0342316247242729,42004536.0,0.3514671349463101,1.6946530989766722,5567.181,7281.1797,74743.234,0.6463326006705068,942.8478,192.83585,0.94407797,19.994461,-36.44931,6.6154594,-15.41406,7.163097,-4.044362,1.0947497,-5.841836,-2.312237,-6.123842,high-quality
50000.0,0.7174986,8.750102,6214.5757,24.446565845647136,0.384993106616794,1548.5429382324219,-726.1511383056641,8.750102043151855,822.3917999267578,0.195625,6214.576,2.452750198085258,19.733849342659504,8.045600957677939,106.75,341.8355167582405,303.1709054010429,0.013095176,488.46435546875,11.490613047675037,2.5325881035368423,0.28502721564202926,0.6081719160065262,38620950.0,0.39612990931566605,1.604322901225764,3956.1758,7847.9673,70484.055,0.67249264471609,985.4192,135.66072,23.350933,-2.3616128,-21.086594,-20.782272,-17.357826,-7.5420694,-5.9205294,-7.0926247,-5.0550013,-7.8557744,-15.727324,high-quality
50000.0,3.3296235,-42.281013,7233.3647,7.569424415362246,0.3951449716175974,6359.875305175781,-3179.0631713867188,-42.28101348876953,3180.8121337890625,0.1264375,7233.3657,1.5147410822973166,10.47051359198433,6.912411444010176,129.0,307.68482304538145,256.23913180752663,0.0069290465,501.220703125,12.165887115826916,3.47705490645067,1.2950520118115596,1.3635897226462523,52321570.0,0.35275240348281856,1.6435968249361181,7499.233,6957.346,62409.14,0.6165154642540651,976.0847,169.0217,7.132788,0.69688404,-9.407843,-5.8219347,-15.28908,-10.567048,-13.37545,-8.013003,-10.691413,-9.878027,-11.472012,high-quality
48158.98,-6.3852005,65.88995,9241.283,6.321178808958994,-0.19901454453673859,2605.76611328125,-1161.5708618164062,65.88995361328125,1444.1952514648438,0.1185625,9241.285,1.9758896625970515,10.690556720137199,5.410502885108394,134.25,291.27444499636033,283.59159740975804,0.0052193822,477.84423828125,13.135255068735773,3.1543095046394805,0.3130790677119554,0.6024401777369808,85401320.0,0.2699957774630743,1.9763172247164955,7332.6543,10818.268,53601.203,0.8886297838767111,980.17084,146.38303,24.786217,-2.3014936,-10.399984,-6.0937757,-5.851198,-5.0279045,-10.91118,-10.698477,-9.7516575,-8.82803,-11.359965,high-quality
50000.0,3.772911,112.02993,6456.452,24.57588195653226,1.6095527141477104,2307.711883544922,-1149.0093383789062,112.0299301147461,1158.7025451660156,0.09,6456.453,2.2366045222056243,17.32069046970448,7.744190042423641,68.75,337.54999488746694,263.21435290846375,0.011355413,517.578125,11.150993640712933,2.761174622858506,0.9370115544474172,1.1131027580931243,41685776.0,0.4233386816800383,1.4876101128489594,4590.666,7892.8677,79612.41,0.6652322565028199,976.5315,167.1873,6.0390987,-0.88796455,-23.418682,-12.111697,-9.655875,-3.4925165,-1.422554,-6.230028,-8.003273,-1.9641708,-4.0401974,high-quality
34865.324,1.9500693,30.121208,6268.9365,13.555599876086337,-0.8894006659485145,1905.4129791259766,-919.2153778076172,30.121207237243652,986.1976013183594,0.115,6268.937,2.098838164974018,16.739984474645258,7.975833846556951,127.75,299.6730268476843,235.85388825976688,0.0042624664,480.52978515625,14.93028406095954,2.9302421036579522,0.3577856244673054,0.683148065144283,39299570.0,0.34462205230725534,1.6236525965129505,4690.1104,7523.4316,51310.305,0.747726928182393,940.2507,177.1618,17.486494,-12.724528,-18.573793,-16.222235,-2.6567965,-5.0639324,-20.910479,-13.007603,-9.111779,-10.563057,-9.84101,high-quality
50000.0,-9.732371,-4.303456,6290.2075,19.018132375792455,0.20529244785370146,1476.0928955078125,-732.0211639404297,-4.303455829620361,744.0717315673828,0.202875,6290.216,2.3792585166639455,18.912375859829744,7.948852857884292,365.0,376.4739531591198,283.1747040830177,0.012641487,516.78466796875,12.598787913447755,2.5394078448168487,0.5066411050932974,0.8329929525102111,39566710.0,0.5081995150110594,1.2406232259261203,4185.389,7849.5884,57517.27,0.7934930853377823,984.9447,140.19583,17.881756,-20.450985,-30.141747,-21.803207,-14.72924,-3.16917,-3.77935,-0.05285135,-5.433343,-5.831417,-13.672968,high-quality
46845.45,-0.9317153,27.820469,6568.8394,17.520565834744307,-1.1463110490846873,2976.2372131347656,-1443.7406921386719,27.820467948913574,1532.4965209960938,0.12025,6568.8394,1.9355705821962819,14.732972428263626,7.61169474457821,151.75,321.1420975138511,279.87035564506465,0.010766301,514.6484375,10.688727084441243,3.0579083528111157,0.7236893927906674,1.107790334549105,43149650.0,0.37005496454097053,1.6199859438428985,5355.396,7590.7217,65122.395,0.6504037773106557,970.46814,157.62497,5.178072,8.28716,-11.113216,-12.273575,-7.407819,-7.4244323,-5.827051,-6.4370384,-11.582649,-10.620653,-9.457576,high-quality
47575.746,-34.068947,-46.023727,6599.973,16.52505357032869,-0.8832593031965718,3422.260284423828,-1738.80908203125,-46.023725509643555,1683.4512023925781,0.133125,6600.0615,1.8688174753156646,14.157576173186422,7.5756869572268135,111.75,307.092247012701,256.58852580437986,0.006670467,491.0888671875,11.890798787115987,3.114341260628716,1.0700095026219525,1.2643258662541559,43559650.0,0.36011771902724066,1.5772104598755488,5570.982,7488.968,63899.3,0.6291588859906341,965.494,170.0461,3.1379251,11.628075,-8.194742,-11.755044,-13.552692,-14.089443,-15.478389,-9.022894,-7.4884143,-2.110697,-4.4924083,high-quality
45795.57,-7.1006117,-101.713776,6556.283,11.410488211264774,-0.48165608638123203,2330.3916015625,-1131.9485778808594,-101.71377182006836,1198.4430236816406,0.18425,6556.287,2.0059623379236813,15.298005597217555,7.626267606326108,104.25,380.44980427627934,308.3186995288971,0.017549098,545.22705078125,10.541667521750313,2.892294850742429,0.5307516337674367,0.7709826696857429,42984850.0,0.47693514214493793,1.4423840560767387,5102.6875,7741.5977,59932.953,0.6257506104154614,1006.1215,134.66913,18.301582,-16.980171,-28.34504,-16.956352,-8.170204,1.6479518,-4.2877245,-3.3969355,-9.570009,-10.354456,-6.6843762,high-quality
45607.508,-45.968346,19.277735,6656.5215,14.483228359829113,-0.7190552145989509,3327.3176879882812,-1621.58251953125,19.277734756469727,1705.7351684570312,0.1696875,6656.6807,1.8486603537571638,13.885752126713454,7.511251105965709,211.75,346.8303272485333,278.9043155313359,0.011504047,559.6923828125,10.40340700533232,3.1528740212370026,0.7393722922379059,1.079976810738581,44309280.0,0.40086272055171,1.6133548364272126,5700.1895,7491.8975,66417.24,0.7055883155539084,989.35046,156.71063,-2.0486133,-0.38913995,-9.637585,-12.776144,-13.342586,-11.290442,-12.273811,-8.449125,-9.504721,-8.383069,-7.941883,high-quality
42451.89,-76.895454,-284.73886,9089.897,5.821041696569473,-0.30648936860990367,2794.3395080566406,-1308.9286499023438,-284.7388610839844,1485.4108581542969,0.139,9090.224,1.895930630740269,10.4284047748651,5.5004147334194995,139.5,357.7752200251931,355.42253214372715,0.016685396,608.45947265625,8.536838896292803,3.249194828373712,0.45734235351141433,0.6956525355151504,82626240.0,0.32359714506408255,2.232682045336565,7552.157,10403.045,52022.652,0.8415070618307139,1032.613,120.61348,19.266132,-6.5506473,-7.083137,-4.5440474,-7.3764815,-2.0889418,-8.640383,-6.0459347,-9.939976,-13.561478,-20.341335,high-quality
49390.043,-25.547255,-79.300995,6890.3457,5.694313331518554,0.013157870115877103,5370.0118408203125,-2742.06103515625,-79.30099868774414,2627.9508056640625,0.1186875,6890.393,1.5562154328127247,11.292646281675653,7.25648007568282,72.75,320.6324692587567,330.17433456169283,0.015488456,543.5791015625,10.017464541322898,3.3935595258986964,1.155878189850113,1.361110870934084,47476864.0,0.3250905007978286,2.061053833947526,6950.191,6830.024,51159.918,0.6214446863035789,1004.21375,133.90173,26.66604,7.0168076,0.23231998,-1.2768841,-7.709066,-6.002496,-10.639287,-8.859018,-4.6322165,-1.8542778,-2.3169675,high-quality
50000.0,2.3646104,9.307266,6496.596,17.28947504000309,-0.5363389381174521,3042.585174560547,-1554.4014892578125,9.30726671218872,1488.1836853027344,0.189875,6496.597,1.9596071486537876,15.081796654374413,7.696336821763136,135.75,411.36840536940724,360.336659674879,0.033660654,662.04833984375,7.676984399452997,2.99815696940481,0.8718904907605884,1.0735360779569123,42205764.0,0.4600325602769268,1.671281068719232,5221.773,7559.4053,76376.36,0.6466836485889514,1031.5027,115.62723,14.143118,-4.0696836,-14.656189,-16.985233,-17.853573,-6.3701715,-6.9773507,-6.224801,-9.5692835,-8.181843,-7.778186,high-quality
49958.414,4.465827,157.4874,8171.309,6.321530668951821,-0.11636992690347583,5759.01416015625,-2716.2297973632812,157.48738861083984,3042.7843627929688,0.121875,8171.3105,1.6099553989614417,9.851267980367885,6.1189694986102054,89.0,297.8251899531379,255.63840258899972,0.006298491,499.3896484375,10.848490039274388,3.511748940542541,1.0349748992542491,1.1403357556017992,66770296.0,0.3308518873737461,1.8351897540921598,8011.4473,8328.105,54074.164,0.6386330791461335,986.0985,173.43187,-1.535034,9.991676,-9.242228,-6.4524717,-12.300251,-8.403175,-9.594904,-7.9405527,-9.782234,-7.983452,-9.888741,high-quality
50000.0,-5.1504264,-105.48236,5888.416,26.971301432648847,-1.153758737997208,2143.597930908203,-1088.4435424804688,-105.48235702514648,1055.1543884277344,0.1775,5888.4185,2.221514823308746,18.863425209328295,8.491244357862499,220.0,400.7383645887084,336.65304642075097,0.027715158,590.576171875,8.76402420015597,2.664132168455056,0.6737592138239701,1.0521939833287086,34673444.0,0.4681414882173588,1.5011305930939018,4127.041,7232.8735,68712.414,0.5697940533583596,1012.2124,121.990204,15.760443,-0.50493515,-21.499676,-29.302362,-13.450716,0.15228614,-1.4261925,-12.568827,-6.963794,2.852829,1.7244388,high-quality
50000.0,-2.1618545,-11.250379,6389.6553,17.979191172846395,-0.11753043552041051,1704.1894836425781,-865.3344268798828,-11.250378608703613,838.8550567626953,0.1505,6389.656,2.282822071441468,17.863419850550862,7.825147686289523,74.25,278.36414167632375,313.393196506469,0.008209286,450.1953125,13.111525295968905,2.6847659973401323,0.29303391471965734,0.6027065794389004,40827692.0,0.2542863737108462,2.3295933617930595,4453.777,7862.5234,73765.55,0.8000538310764982,947.96185,134.53116,45.882027,8.316833,-5.2379694,-6.147271,-10.089852,1.1336043,-4.9867053,-6.3295293,-6.537648,-3.9844952,-11.688969,high-quality
48678.707,-2.893595,-90.819595,6158.688,25.597452968918397,-1.2279818006818897,1852.4274444580078,-956.66796875,-90.81959915161133,895.7594757080078,0.2133125,6158.689,2.372890937840693,19.264578479170645,8.118611003968526,286.75,472.3399144484033,350.36660137827675,0.05056151,690.3076171875,7.771583411226122,2.600818025046736,0.6088539796421318,0.9261186433011677,37929440.0,0.6013615695286013,1.3664951469251487,4074.424,7697.919,82150.88,0.5483100085873446,1038.6296,118.73744,5.6867437,-34.061745,-28.943176,-3.1032634,-4.2736135,-6.5279565,-11.43398,-4.095464,-3.5769734,-1.3799194,-4.0058775,high-quality
50000.0,4.4251494,-9.390714,6843.1,19.50086427889879,-0.7489682111626663,3251.8987731933594,-1596.05615234375,-9.390713691711426,1655.8426208496094,0.1091875,6843.1016,2.028922999592903,14.82458634481872,7.306628367756305,78.25,293.9759088641081,238.54905615050194,0.005574131,458.80126953125,12.225794045616787,3.0022129953836947,0.8053777117012633,1.04532387218853,46828020.0,0.37567607054500535,1.553873485343902,5252.878,8127.936,73983.13,0.6617020853179933,955.55615,187.00769,8.931268,12.437672,-28.333755,-2.1509092,-15.972463,1.0087163,-6.473259,-2.6358984,-5.1725683,-7.6961856,-6.4877234,high-quality
44155.86,-0.0030179443,10.668997,6167.84,18.87859263235981,-0.9689498010584036,3085.7832946777344,-1474.319580078125,10.668997287750244,1611.4637145996094,0.1023125,6167.84,1.953910144860283,15.839501303201157,8.106565875030954,75.0,285.38839630762953,229.09093847089127,0.0036764308,455.9326171875,11.547646276633008,3.0154206521508486,0.7859397296703816,1.046908824141012,38042250.0,0.362017922821044,1.6118706105873144,4951.376,7181.114,63305.387,0.6562895569691836,931.19214,201.28903,2.797308,15.010035,-34.30845,10.1906595,-22.720793,8.610712,-8.534802,-0.8076314,-2.7383072,-4.5447845,-4.1861463,high-quality
50000.0,5.564994,17.225744,6747.2603,6.716849224541683,0.05467428207039359,5648.669006347656,-2824.69140625,17.225744247436523,2823.9776000976562,0.157625,6747.2627,1.5165721223184037,11.23842505325905,7.410412526955014,311.25,370.1559835208749,258.3646942338246,0.011250325,587.21923828125,9.040702284139845,3.44966500479672,1.4736206243594654,1.52094772787295,45525524.0,0.5112432766442715,1.3944460156858451,6980.461,6505.7095,55771.69,0.5991136976558569,995.3699,173.5863,-17.168722,-8.953079,-15.723549,-8.936921,-12.484733,-6.2555943,-6.1719246,-1.8229187,-5.59058,0.0073815584,-3.3526196,high-quality
50000.0,0.62950927,-12.181819,6762.6704,8.150960946120074,-0.03760239765277957,5298.546447753906,-2663.4498291015625,-12.181818962097168,2635.0966186523438,0.1603125,6762.6704,1.5674835266494684,11.589234958836713,7.3935290303235055,247.5,364.1467426746891,250.371571991714,0.00946379,574.64599609375,9.619079204255968,3.3859305075014485,1.3244551283853345,1.409931108272966,45733708.0,0.4956906556653254,1.391588306387493,6767.411,6757.928,61683.543,0.6528858628168642,988.30286,175.49731,-16.832409,-10.307714,-17.444708,-10.240415,-14.693708,-10.004944,-10.523522,-4.6731334,-7.6627026,-3.0660815,-3.6963792,high-quality
48525.105,-8.2537155,-33.330643,6540.5894,18.70104604932097,-0.41362423745695837,1804.3387145996094,-844.6564178466797,-33.330644607543945,959.6822967529297,0.1375,6540.594,2.3984905868488675,18.335418002318608,7.644565337405657,166.75,305.4993692965959,288.5624918808387,0.0072331475,455.13916015625,14.015052027017422,2.609963367933083,0.3979709553676434,0.6695314693189016,42779308.0,0.31982428128207174,1.607884253802518,4333.631,8171.8013,58922.46,0.8274193202787962,956.99457,138.573,25.518652,4.3959208,-7.7200537,-18.802874,-15.975884,-15.506306,-20.009764,-14.47661,-10.983992,-11.740122,-10.708447,high-quality
47846.7,0.13809839,-39.115547,6585.11,18.787096792294115,-0.37778601941672363,1743.7398071289062,-823.9984283447266,-39.11554718017578,919.7413787841797,0.1436875,6585.1104,2.4498792527220363,18.60165678271993,7.592887184971185,154.75,304.27583333539314,287.4427507485806,0.006542483,457.94677734375,13.547539472305616,2.5695683084053185,0.37759724598884253,0.6562355633328947,43363670.0,0.31607302959676337,1.6277763812667594,4278.674,8271.657,57096.082,0.8504547302458816,955.32916,137.73224,23.731089,5.661212,-7.913438,-18.51834,-18.025358,-11.204643,-24.261688,-14.6971855,-13.935443,-10.923958,-11.292804,high-quality
50000.0,22.868715,-5.224348,6501.9795,16.99929498226365,0.10845062740576422,2471.012237548828,-1219.6781005859375,-5.224348068237305,1251.3341369628906,0.125625,6502.0195,2.1042142718028924,16.18123616585293,7.689918456825613,266.25,328.36507538693587,234.32710703578894,0.005887134,486.2060546875,14.157611195012905,2.8981488775530755,1.0579567952245499,1.2035815508970167,42275740.0,0.4411320847676184,1.29723065686985,4843.35,7816.2637,65383.285,0.7247246270877532,948.58716,180.60005,12.6988735,-13.841936,-18.350422,-15.079817,-16.12165,-9.811686,-3.699918,-1.194066,-2.719362,1.540245,-2.501293,high-quality
49953.48,-1.6756939,-8.417549,5750.692,15.420495732761825,0.22006748674006896,2527.5230407714844,-1278.3775329589844,-8.417548656463623,1249.1455078125,0.1305,5750.692,1.9814123620309423,17.2275997251323,8.694605956467365,222.75,323.0771306267303,215.67635810135243,0.004188737,474.30419921875,14.519460502592475,2.845496626194102,1.1645997839417983,1.2787387800940055,33070458.0,0.45335302453427223,1.2799410874345083,4547.736,6742.3306,58258.58,0.6910590523393894,929.5778,194.48795,12.026278,-19.02821,-20.823895,-14.521498,-11.500692,-5.968369,-4.9509497,-1.4159945,-1.7907925,0.15462464,-4.8329926,high-quality
49113.92,7.9267006,10.476757,6310.5703,19.800968369501295,-0.37596802332131724,2781.2410278320312,-1398.3960571289062,10.476757526397705,1382.844970703125,0.1558125,6310.5747,2.105263526551713,16.68044214900131,7.923208633326207,143.0,380.67875943256615,334.9108931095301,0.02237027,554.99267578125,9.55362550671895,2.8401734884768217,1.0468954345074135,1.1528359783513058,39823296.0,0.4306657293005941,1.523907883042326,4690.521,7592.4746,62936.598,0.644106038348461,1004.5486,122.77414,25.296278,-0.7394609,-21.248728,-21.370308,-15.68836,-10.427084,-12.340395,-3.088798,-1.0483141,-8.395332,-9.4560175,high-quality
32197.383,1.0285494,39.428978,6500.5693,9.2939903557399,-0.9136499579469725,4179.107238769531,-1993.0963134765625,39.42897987365723,2186.0109252929688,0.1365625,6500.5693,1.7034037774711697,13.101958378123415,7.691633980977929,128.0,348.6567666400614,288.486536392561,0.012597268,580.87158203125,9.353207020023769,3.396699115379005,0.9652779698306434,1.1274313960857483,42257400.0,0.39008587930952787,1.772701963246459,6042.2124,6928.6714,51298.41,0.7120810814094841,996.50244,153.54181,-4.138693,-0.25396204,-10.742194,-9.317482,-8.51359,-8.777192,-8.864473,-6.6076145,-11.457808,-8.788612,-12.730135,high-quality
39558.72,51.646923,220.26599,7081.5356,8.645697352678802,-1.1763380893799462,5854.9598388671875,-2719.8776245117188,220.26598358154297,3135.0822143554688,0.14275,7081.724,1.562744027718575,11.033640967908914,7.060427537846201,112.0,348.12068580360346,291.76799658423363,0.016040243,575.98876953125,9.664719311290016,3.5223597302683944,1.3733344987377198,1.447480544276913,50148148.0,0.4245963629538353,1.6722037242141605,7165.411,6996.846,59011.746,0.48596539293275365,1011.9378,158.05492,6.217042,-4.386449,-6.4969645,-0.072026506,-8.774411,-1.9030561,-8.229622,-4.3018866,-6.3502216,-2.3462512,-3.0826344,high-quality
50000.0,-1.8575132,162.27368,7166.4336,6.824131204899,0.1515922250450365,5317.647033691406,-2541.169921875,162.27367401123047,2776.4771118164062,0.120125,7166.434,1.5913717254825042,11.102953765197032,6.9769706143488355,185.25,299.38012105993306,272.47617650888486,0.0077954303,518.49365234375,10.83559759776537,3.484892511346966,1.3282047367577685,1.388205016453199,51357772.0,0.3274049922920187,1.9006578880016407,7093.939,7238.204,51624.68,0.6759748847660788,981.7427,163.81035,6.5432444,9.0788,-5.237585,1.3783677,-5.315009,-5.307301,-11.674251,-9.635334,-10.478851,-6.172259,-6.698584,high-quality
49025.45,3.3869832,-61.858772,6450.6807,25.089420992141175,-0.18475841735831602,2472.098876953125,-1260.9793701171875,-61.85877227783203,1211.1195068359375,0.1748125,6450.681,2.293123863016911,17.774276924102363,7.75111942741633,325.75,441.5434913702786,327.083018677527,0.03579241,677.3681640625,7.587983096395972,2.732305251481129,0.5125461916686318,0.8091869779348739,41611280.0,0.5545261405835907,1.366941224267828,4405.93,7988.139,77973.23,0.6284294050379926,1028.9012,127.01314,-0.98278266,-15.952324,-36.211014,2.5879736,-11.709437,-8.86752,-4.324935,2.1557314,4.2340107,-0.3270299,-4.4585743,high-quality
50000.0,15.174532,-29.662254,6599.6523,13.714898107579813,0.13706958586138143,2491.1868591308594,-1159.3179321289062,-29.66225528717041,1331.8689270019531,0.0999375,6599.67,1.981243152709995,15.010168509663236,7.576136472260835,83.5,288.91378869594007,284.54943774135563,0.0036181898,484.86328125,8.75969702296782,2.9904163459956403,0.446637734962074,0.7169331428475672,43555410.0,0.287719010125773,2.388583168201734,5284.318,7693.312,51728.87,0.7617630982566981,951.9571,171.85312,-10.114429,47.69178,-41.69821,16.062244,-26.188404,21.579563,-6.172658,11.725911,-5.4343886,-1.8821387,-6.675205,high-quality
